date,TAVG:1:,TMAX:1:,TMIN:1:,PRCP:1:,SMS:1:-2,SMS:1:-4,SMS:1:-8,SMS:1:-20,SMS:1:-40,STO:1:-2,STO:2:-2,STO:1:-4,STO:2:-4,STO:1:-8,STO:2:-8,STO:1:-20,STO:2:-20,STO:1:-40,STO:2:-40,WDIRV:1:,WSPDV:1:,RHENC:1:
2015-10-26,47.7,52.3,44.6,0.08,9.5,15.5,20.4,28.2,37.1,50,50,51,51,52,52,54,54,56,56,216,5.1,65
2015-10-27,47.3,57.6,40.3,0.01,9.1,15.5,20.5,28.2,37.1,48,48,50,50,52,52,54,54,56,56,105,6.7,75
2015-10-28,46.0,55.6,40.6,0.08,9.3,15.6,20.1,28.3,37.1,49,49,50,50,51,51,54,54,56,56,140,7.2,71
2015-10-29,47.1,55.0,42.1,0.02,9.5,15.8,20.3,27.7,37.1,48,49,49,49,51,51,53,53,56,56,241,6.8,80
2015-10-30,52.0,60.1,45.7,0.12,9.7,15.5,20.3,27.9,37.1,51,51,51,51,51,51,53,53,56,56,211,12.4,79
2015-10-31,52.7,56.5,48.6,0.9,24.2,33.4,33.8,27.7,37.3,50,50,51,51,52,52,53,53,55,55,231,10.5,90
2015-11-01,46.8,51.8,40.1,0.02,21.2,29.4,31.0,28.5,37.3,46,46,47,47,50,50,53,53,55,55,208,8.5,84
2015-11-02,41.2,47.8,32.2,0.0,19.8,28.0,29.9,28.0,37.2,45,45,46,46,48,49,52,52,55,55,191,3.1,85
2015-11-03,36.0,39.4,30.4,0.0,19.0,27.3,29.1,27.7,36.9,42,42,44,44,47,47,51,51,55,55,293,4.5,89
2015-11-04,33.1,41.7,25.2,0.0,18.4,26.6,28.8,27.8,36.8,39,40,41,42,45,45,50,50,54,54,350,4.3,84
2015-11-05,33.8,39.9,29.8,0.25,23.4,29.8,28.7,27.3,37.0,39,40,41,41,44,44,49,49,54,54,110,3.9,94
2015-11-06,37.2,44.1,29.7,0.24,24.4,31.5,31.6,27.6,37.0,41,41,42,42,44,44,48,48,53,53,103,8.6,94
2015-11-07,43.2,51.6,36.9,0.0,22.7,29.9,30.9,27.6,37.2,43,43,43,44,44,44,48,48,53,53,105,10.7,90
2015-11-08,43.9,48.4,41.0,0.32,30.0,38.7,39.2,27.6,37.5,44,44,44,44,45,45,48,48,52,53,106,6.1,88
2015-11-09,40.3,42.1,38.1,0.7,31.2,37.2,37.7,27.5,36.4,42,42,43,43,45,45,48,48,52,52,284,8.8,93
2015-11-10,36.1,41.0,30.6,0.0,27.1,33.5,35.4,29.5,36.4,40,40,41,41,44,44,47,48,52,52,242,5.5,92
2015-11-11,37.0,45.1,29.8,0.07,26.9,33.4,35.3,30.0,36.6,38,39,40,40,43,43,47,47,52,52,204,7.5,90
2015-11-12,36.7,42.4,26.4,0.0,25.9,32.7,35.0,30.5,36.6,40,40,40,40,42,42,46,46,51,51,122,6.1,90
2015-11-13,45.5,49.5,39.4,0.12,27.2,33.4,35.3,30.4,36.6,43,43,43,43,43,44,46,46,51,51,147,11.3,91
2015-11-14,46.0,52.5,41.0,0.0,26.0,32.6,34.9,30.8,36.9,42,42,43,43,44,44,47,47,51,51,106,8.2,84
2015-11-15,41.7,54.7,32.5,0.01,25.5,32.3,34.8,30.7,36.2,39,39,41,41,44,44,47,47,51,51,184,11.5,83
2015-11-16,32.7,38.5,26.1,0.0,25.0,31.8,34.3,30.8,36.2,37,38,39,39,41,42,46,46,50,50,229,7.4,85
2015-11-17,42.3,53.6,32.0,0.73,32.6,37.2,39.5,34.7,35.8,41,41,42,42,42,42,45,45,50,50,177,17.7,87
2015-11-18,35.1,40.6,28.9,0.0,28.2,33.9,36.4,35.2,36.4,36,37,38,38,41,41,45,45,50,50,241,10.4,77
2015-11-19,32.4,35.4,26.8,0.02,27.8,33.8,35.9,34.7,36.7,36,36,37,38,40,40,44,44,49,49,100,4.2,86
2015-11-20,28.4,36.5,18.5,0.01,25.5,32.2,35.4,34.6,36.6,35,35,36,36,39,39,44,44,49,49,62,3.7,81
2015-11-21,29.8,36.0,25.2,0.0,24.1,31.4,34.5,34.2,35.6,34,34,35,35,38,38,43,43,49,49,107,9.1,86
2015-11-22,33.4,42.6,28.4,0.0,24.1,31.1,34.1,33.7,35.3,34,34,35,35,37,38,42,42,48,48,106,7.6,78
2015-11-23,35.6,45.3,26.4,0.0,25.1,31.2,34.1,33.4,36.1,34,35,35,35,37,38,42,42,48,48,111,7.3,73
2015-11-24,33.6,36.3,29.8,0.2,30.4,35.2,35.7,33.1,35.8,36,36,36,36,38,38,42,42,47,48,26,4.8,83
2015-11-25,29.8,36.5,24.3,0.0,25.4,32.1,35.1,33.1,36.3,34,34,35,35,37,37,42,42,47,47,26,8.9,77
2015-11-26,24.3,37.6,14.2,0.0,23.4,30.7,34.3,33.3,36.2,33,33,34,34,36,37,41,41,47,47,68,2.2,73
2015-11-27,23.2,33.8,13.5,0.0,22.1,29.8,33.6,33.3,35.9,33,33,34,34,36,36,41,41,47,47,19,3.5,81
2015-11-28,19.6,21.6,17.6,0.0,20.9,28.5,33.1,33.4,35.3,32,33,33,34,36,36,40,40,46,46,249,1.9,90
2015-11-29,19.4,19.9,18.7,0.0,19.5,27.9,32.4,33.0,35.5,32,32,33,33,35,35,40,40,46,46,149,1.4,89
2015-11-30,20.5,21.6,18.3,0.0,18.8,27.1,32.0,33.1,35.5,32,32,33,33,35,35,39,40,46,46,144,2.8,90
2015-12-01,25.9,31.6,16.7,0.0,18.6,27.0,31.9,32.9,35.7,32,32,33,33,35,35,39,39,45,46,118,8.9,90
2015-12-02,30.4,34.0,27.0,0.01,20.1,27.4,31.6,32.7,35.7,32,32,33,33,35,35,39,39,45,45,114,11.8,93
2015-12-03,38.3,44.1,31.3,0.08,33.3,34.8,36.0,32.7,35.7,32,32,33,33,35,35,39,39,45,45,115,11.9,87
2015-12-04,37.8,41.9,30.9,0.04,31.7,35.5,37.2,34.9,35.0,32,33,33,33,35,35,38,39,45,45,209,5.8,87
2015-12-05,36.7,43.7,31.5,0.0,32.5,36.4,37.4,34.9,35.0,32,33,33,33,35,35,38,39,44,44,106,8.8,83
2015-12-06,39.6,42.4,36.1,0.5,33.3,36.8,38.4,37.5,35.2,35,35,35,35,35,35,38,38,44,44,127,7.9,89
2015-12-07,40.8,49.1,37.2,1.61,33.5,37.2,38.7,42.0,52.4,39,39,38,39,37,37,38,39,43,44,140,10.2,95
2015-12-08,46.6,52.3,38.7,0.67,35.1,38.8,40.2,45.2,52.3,42,42,41,42,40,40,39,40,43,44,133,7.3,96
2015-12-09,45.0,53.2,34.5,0.24,31.6,36.0,38.4,45.8,52.3,38,39,39,40,40,41,41,41,44,44,220,14.1,83
2015-12-10,38.5,43.2,34.7,0.51,32.3,36.4,39.3,45.7,53.4,37,37,38,38,39,39,41,41,44,44,133,9.1,89
2015-12-11,37.6,43.5,33.8,0.01,30.9,35.6,38.0,46.0,53.4,37,38,38,38,39,39,41,41,44,44,102,5.9,89
2015-12-12,34.5,38.1,32.2,0.6,36.2,44.5,43.7,45.9,53.9,36,36,36,36,38,38,41,41,44,44,124,7.1,94
2015-12-13,36.9,40.6,33.3,0.02,32.0,36.4,39.3,46.3,53.2,36,36,37,37,38,38,40,41,44,44,230,5.2,93
2015-12-14,32.5,33.6,31.6,0.0,30.9,35.5,38.3,46.2,53.2,35,35,36,36,37,38,40,40,44,44,272,6.1,95
2015-12-15,30.6,32.9,28.0,0.0,29.6,34.3,37.4,43.0,53.2,34,34,35,35,37,37,40,40,44,44,244,6.4,94
2015-12-19,32.4,35.2,28.6,0.02,32.5,36.2,38.4,46.4,52.7,35,35,35,35,36,36,39,39,43,43,142,5.9,97
2016-07-09,59.9,71.8,46.8,0.25,12.0,26.2,26.7,31.7,42.8,62,62,64,64,64,64,61,62,58,58,239,3.9,53
2016-07-10,50.4,55.2,43.0,0.04,12.1,25.1,26.0,31.3,41.4,56,56,58,58,59,60,60,61,58,58,212,4.4,65
2016-07-11,58.3,72.0,43.9,0.0,12.7,25.0,26.1,31.6,41.4,58,58,60,60,60,60,59,60,58,58,172,4.4,56
2016-07-12,58.8,72.1,47.5,0.02,12.8,24.3,26.2,31.7,41.8,59,59,61,61,61,61,59,59,58,58,149,3.5,51
2016-07-13,60.6,78.8,44.1,0.0,12.8,24.2,25.8,31.7,41.8,62,62,64,64,63,64,59,60,57,58,173,1.8,46
2016-07-14,63.9,83.5,39.6,0.0,13.0,23.5,25.8,31.1,42.5,65,65,68,68,66,66,60,60,57,58,133,2.1,41
2016-07-15,60.4,74.8,42.8,0.0,12.3,22.9,25.8,31.2,42.5,64,64,67,67,66,66,61,61,57,58,252,5.1,39
2016-07-16,59.2,75.4,41.0,0.0,12.2,22.7,25.7,31.2,42.5,65,65,67,67,66,67,61,62,58,58,283,3.7,36
2016-07-17,63.7,81.3,43.2,0.0,11.8,22.2,25.6,31.3,42.6,66,66,68,68,66,67,62,62,58,58,120,2.7,36
2016-07-18,63.5,79.0,45.0,0.0,11.6,21.9,25.4,31.3,42.6,66,66,68,68,67,67,62,62,58,58,247,4.6,37
2016-07-19,61.5,79.7,42.8,0.0,11.4,21.4,25.3,30.9,41.7,66,66,67,67,66,67,62,62,58,58,288,3.5,40
2016-07-20,64.6,82.6,45.1,0.0,11.5,21.1,25.4,31.1,42.6,68,68,70,70,68,69,62,63,58,58,202,3.0,39
2016-07-21,69.6,93.2,41.9,0.0,10.9,21.2,25.1,31.1,41.7,70,71,73,72,70,70,63,63,58,59,72,2.8,34
2016-07-22,63.1,76.6,45.9,0.0,10.4,20.6,24.9,31.2,41.7,65,65,67,67,67,67,64,64,59,59,270,6.8,40
2016-07-23,59.9,78.3,41.7,0.0,10.2,20.2,24.6,30.8,41.8,66,66,69,69,68,68,63,63,59,59,254,3.1,39
2016-07-24,65.1,86.4,39.2,0.0,9.4,20.1,24.6,30.7,41.8,69,69,71,71,69,69,63,64,59,59,62,2.2,34
2016-07-25,70.0,92.8,43.9,0.0,9.6,19.8,24.9,30.7,42.2,71,71,73,73,70,71,64,64,59,59,34,2.4,31
2016-07-26,70.3,90.9,48.0,0.0,9.0,19.5,24.4,30.8,42.2,73,73,75,74,71,72,64,65,59,60,295,2.7,31
2016-07-27,70.3,90.9,48.6,0.0,8.3,18.9,24.5,30.3,41.8,72,72,74,74,71,72,65,65,60,60,296,2.7,32
2016-07-28,73.0,94.6,48.2,0.0,8.1,19.0,24.1,30.7,41.8,73,74,76,75,73,73,65,66,60,60,277,2.0,29
2016-07-29,75.0,96.3,50.0,0.0,7.4,18.4,23.8,30.7,41.8,74,75,76,76,73,74,66,66,60,60,134,2.3,27
2016-07-30,72.3,89.6,50.5,0.0,6.8,18.0,23.7,30.2,42.3,72,72,74,74,73,73,66,67,60,61,239,6.0,24
2016-07-31,64.6,81.7,43.5,0.0,6.4,17.8,23.6,29.9,42.3,69,69,72,72,71,72,66,67,61,61,248,5.2,25
2016-08-01,63.5,86.7,37.9,0.0,6.6,17.3,23.5,29.7,42.3,69,70,72,72,71,71,66,66,61,61,311,2.2,24
2016-08-02,62.2,78.3,40.8,0.0,6.2,17.1,23.1,30.1,41.4,67,68,69,69,69,69,65,66,61,61,259,8.9,24
2016-08-03,60.4,76.8,41.0,0.0,6.0,16.8,23.2,30.0,41.7,68,68,70,70,69,69,65,65,61,61,193,4.2,29
2016-08-04,67.5,86.5,44.6,0.0,5.9,16.8,23.1,29.5,41.7,69,69,71,71,70,70,65,65,61,61,88,3.7,28
2016-08-05,71.4,91.9,43.7,0.0,5.5,16.5,22.8,30.0,41.5,71,71,72,72,70,70,65,65,61,61,112,3.7,25
2016-08-06,69.3,86.7,45.9,0.0,5.9,16.1,22.6,29.4,40.9,70,70,72,72,70,71,65,66,61,61,309,3.5,22
2016-08-07,59.7,78.8,41.4,0.0,5.4,15.6,22.3,29.6,41.0,66,66,69,69,68,68,65,65,61,61,279,3.5,28
2016-08-08,59.2,72.7,44.2,0.04,5.7,15.4,22.6,29.3,40.4,67,67,68,68,67,68,64,65,61,61,281,4.3,30
2016-08-09,54.7,63.3,51.4,0.35,5.6,18.1,22.4,29.4,39.7,62,62,63,63,64,64,64,64,61,61,37,2.7,56
2016-08-10,61.7,78.6,48.7,0.0,5.6,17.4,22.4,28.9,40.2,63,63,65,65,65,65,63,63,61,61,138,3.4,50
2016-08-11,66.2,84.7,47.7,0.0,6.2,17.2,22.4,29.4,39.0,64,65,67,67,66,66,63,63,60,61,123,3.4,43
2016-08-12,69.1,88.5,46.2,0.0,6.2,17.2,22.7,29.4,38.5,66,67,69,69,67,67,63,63,60,60,118,3.2,37
2016-08-13,72.1,91.2,47.1,0.0,6.7,16.9,22.6,29.0,37.6,69,69,71,71,69,69,64,64,60,60,126,3.6,32
2016-08-14,73.2,93.7,49.1,0.0,6.8,16.8,22.4,29.0,38.5,69,70,72,71,70,70,64,65,60,60,157,3.6,28
2016-08-15,67.6,91.9,44.2,0.0,6.6,16.8,22.8,29.0,37.8,69,70,71,71,70,70,65,65,60,61,304,2.2,28
2016-08-16,67.8,92.3,44.1,0.0,6.7,17.0,22.6,28.3,36.8,70,71,72,72,70,71,65,65,61,61,305,2.2,26
2016-08-17,68.2,91.2,43.2,0.0,6.3,16.6,22.6,29.3,37.0,70,71,72,72,70,71,65,65,61,61,301,2.7,25
2016-08-18,72.0,92.3,48.4,0.0,6.2,16.3,22.2,28.6,36.6,71,71,72,72,70,70,65,66,61,61,299,5.0,21
2016-08-19,69.1,85.8,46.2,0.0,5.7,16.5,22.2,28.8,35.3,69,69,71,71,70,70,66,66,61,61,45,4.1,20
2016-08-20,64.9,90.5,37.4,0.0,5.3,16.0,21.9,28.8,35.4,68,68,71,71,70,70,65,66,61,61,92,2.6,21
2016-08-21,72.3,89.2,42.1,0.0,5.6,15.7,22.1,28.7,35.3,71,71,71,71,69,69,65,66,61,62,219,9.0,15
2016-08-22,57.9,70.9,39.7,0.0,5.7,15.6,22.0,28.7,35.3,64,64,67,67,67,67,65,65,61,62,255,6.8,27
2016-08-23,56.1,76.5,34.5,0.0,5.7,15.8,21.6,28.7,35.3,65,65,67,67,67,67,64,65,61,62,263,2.9,27
2016-08-24,62.8,81.0,37.9,0.0,5.2,15.6,22.0,28.7,35.3,65,65,67,67,66,67,64,64,61,61,79,3.5,26
2016-08-25,64.0,82.6,40.5,0.0,5.3,15.4,21.6,28.8,35.3,66,66,68,68,67,67,64,64,61,61,45,3.2,23
2016-08-26,65.3,84.6,41.4,0.0,5.5,15.3,21.9,28.8,35.7,67,68,69,69,67,68,64,64,61,61,145,3.5,19
2016-08-27,71.8,84.9,56.3,0.0,5.4,15.2,21.8,28.1,35.6,69,69,69,69,67,67,64,64,61,61,217,10.7,21
2016-08-28,63.9,82.2,45.9,0.0,5.3,15.2,22.1,28.8,35.3,66,67,69,68,67,68,64,64,61,61,217,3.5,28
2016-08-29,71.2,90.3,47.8,0.0,5.0,15.2,21.9,28.8,35.7,69,69,70,70,68,68,64,65,61,61,136,5.4,20
2016-08-30,66.9,86.4,43.7,0.0,5.3,15.1,21.8,28.7,35.3,65,66,67,67,67,67,65,65,61,61,205,3.9,23
2016-08-31,60.1,79.7,37.4,0.0,5.3,14.8,21.4,28.8,35.3,66,66,67,67,66,67,64,64,61,61,306,3.5,28
2016-09-01,61.0,72.3,47.1,0.0,5.3,14.2,21.3,28.1,35.3,65,66,66,66,65,66,64,64,61,61,272,6.0,31
2016-09-02,55.0,67.8,43.5,0.08,4.7,14.4,21.2,28.2,35.3,60,60,62,62,64,64,63,63,61,61,217,5.5,44
2016-09-03,52.9,67.8,34.2,0.0,4.6,14.6,21.4,28.5,35.8,59,59,62,62,63,63,62,63,61,61,259,3.7,41
2016-09-04,51.3,70.3,27.9,0.0,5.0,14.4,21.4,28.1,35.0,60,60,63,62,63,63,62,62,61,61,303,4.3,37
2016-09-05,52.3,69.1,35.6,0.0,4.7,14.4,21.3,28.1,36.0,60,60,62,62,62,62,61,62,61,61,251,4.4,35
2016-09-06,51.4,54.1,44.8,0.18,4.6,14.4,21.1,28.3,35.6,57,57,59,58,60,60,61,61,60,60,131,3.1,46
2016-09-07,58.1,68.4,49.6,0.0,4.8,14.2,21.1,28.0,36.0,59,59,60,60,60,60,60,60,60,60,184,6.5,54
2016-09-08,56.7,68.0,36.9,0.0,4.7,14.2,20.6,28.2,35.6,57,57,59,59,60,60,60,60,60,60,243,7.3,44
2016-09-09,51.6,71.6,30.7,0.0,5.0,14.2,20.6,28.2,35.9,57,57,60,60,60,60,60,60,60,60,183,2.2,40
2016-09-10,62.8,81.1,44.1,0.0,5.1,14.6,21.0,28.2,35.2,61,61,62,62,61,61,60,60,59,59,148,6.1,30
2016-09-12,52.7,66.9,36.1,,5.0,14.3,20.5,28.2,35.4,56,56,59,59,60,60,60,60,59,59,47,7.5,30
2016-09-13,48.4,70.3,26.1,0.0,4.8,14.0,20.8,28.3,35.4,56,56,59,59,60,60,59,59,59,59,69,2.5,31
2016-09-14,50.0,72.3,28.8,0.0,5.3,14.3,20.8,28.3,35.4,56,57,59,59,59,60,59,59,59,59,271,3.1,28
2016-09-15,57.2,78.1,35.2,0.0,4.8,14.2,20.6,28.3,35.4,58,58,60,60,60,60,59,59,58,59,126,3.5,26
2016-09-16,62.4,80.6,40.8,0.0,4.7,14.5,20.8,28.3,35.4,61,61,62,62,61,61,59,59,58,59,137,5.3,25
2016-09-17,60.3,66.6,55.8,0.07,4.8,14.1,20.9,28.3,35.4,58,58,58,58,59,59,59,59,58,58,225,8.2,51
2016-09-18,57.6,67.8,45.3,0.0,4.8,14.2,20.9,28.5,35.4,57,57,58,58,59,59,59,59,58,58,237,7.9,59
2016-09-19,54.9,61.9,45.9,0.0,4.8,14.4,20.3,28.5,35.4,56,56,57,57,58,58,58,58,58,58,232,5.8,48
2016-09-20,50.9,66.9,32.4,0.0,4.7,14.4,20.5,27.8,35.4,54,54,57,57,58,58,58,58,58,58,114,2.0,45
2016-09-21,49.1,63.7,30.2,0.0,4.8,14.4,20.5,28.0,35.3,56,56,57,57,57,57,57,58,58,58,327,2.3,44
2016-09-22,52.9,60.3,46.2,0.0,4.8,14.2,20.5,28.0,35.3,56,56,57,57,57,57,57,58,58,58,295,5.7,44
2016-09-23,52.0,63.3,42.1,0.03,4.8,13.9,20.0,27.9,35.3,56,56,57,57,57,57,57,57,57,58,271,6.4,44
2016-09-24,49.8,63.7,36.3,0.01,4.9,14.1,20.2,28.1,35.3,54,54,56,56,57,57,57,57,57,58,267,3.7,49
2016-09-25,59.2,74.1,45.3,0.0,5.1,14.2,20.3,28.1,35.3,58,58,59,59,58,58,57,57,57,57,122,5.0,38
2016-09-26,67.8,86.7,55.4,0.0,5.1,14.3,20.8,28.0,35.3,61,61,61,61,60,60,58,58,57,57,114,6.9,32
2016-09-27,63.3,78.8,45.9,0.0,4.9,14.5,20.7,27.8,35.3,60,60,62,62,61,61,58,58,57,57,205,4.3,35
2016-09-28,62.4,81.7,43.3,0.0,4.9,14.0,20.9,28.3,35.3,61,61,62,62,61,61,59,59,57,58,108,3.8,36
2016-09-29,61.3,79.5,42.1,0.05,4.9,14.1,20.5,28.3,36.0,61,61,62,62,61,61,59,59,57,58,214,3.1,35
2016-09-30,61.2,77.0,43.0,0.0,4.7,14.2,20.3,28.3,35.8,60,60,61,61,60,60,59,59,58,58,306,4.3,41
2016-10-01,50.0,62.4,34.9,0.0,4.4,13.8,20.2,28.5,35.8,54,54,57,57,58,59,59,59,58,58,280,5.3,47
2016-10-02,52.0,70.3,29.7,0.0,4.7,13.9,20.3,28.0,35.8,56,56,57,57,58,58,58,58,58,58,34,5.2,39
2016-10-03,48.9,56.1,44.1,0.0,4.1,13.9,19.8,28.1,35.8,54,54,55,55,56,56,57,57,57,58,269,7.1,48
2016-10-04,44.6,50.2,34.2,0.25,4.4,13.8,20.2,27.8,35.8,50,50,52,52,54,54,56,57,57,57,112,4.0,64
2016-10-05,48.0,57.4,42.4,0.0,5.1,14.1,20.2,28.0,35.8,51,51,53,53,54,54,56,56,57,57,118,4.1,72
2016-10-06,49.3,57.9,44.6,0.01,5.0,14.1,19.9,27.9,36.0,51,51,52,52,54,54,55,55,57,57,107,4.4,70
2016-10-07,50.5,57.2,46.0,0.21,5.0,19.9,20.0,28.1,35.3,51,51,52,52,53,53,55,55,56,56,150,7.1,80
2016-10-08,56.5,71.2,48.7,0.04,5.2,18.7,20.0,27.5,35.3,54,54,55,54,54,54,55,55,56,56,123,6.1,72
2016-10-09,54.1,60.8,48.9,0.83,12.0,40.4,33.2,27.9,35.5,53,53,53,53,54,54,55,55,56,56,233,7.3,83
2016-10-10,43.2,53.6,26.6,0.28,20.3,29.4,30.7,28.1,35.5,47,47,49,49,52,53,55,55,56,56,309,5.5,84
2016-10-11,36.7,52.2,24.3,0.0,18.9,27.6,29.5,27.8,35.5,44,45,47,47,50,50,53,53,56,56,145,1.9,76
2016-10-12,44.1,59.2,31.3,0.01,18.4,26.9,29.0,27.5,35.4,45,46,47,47,49,49,52,52,55,55,104,5.6,74
2016-10-13,48.0,50.7,45.0,0.68,27.5,42.1,39.9,27.6,35.7,48,48,48,48,48,49,51,52,55,55,106,7.0,71
2016-10-14,51.3,59.0,45.3,0.22,24.2,31.9,33.6,27.8,35.7,48,48,49,49,49,50,51,52,54,54,192,8.1,74
2016-10-15,48.6,56.1,44.6,0.42,30.7,38.6,37.5,27.6,35.9,49,49,49,49,49,50,51,52,54,54,121,6.1,77
2016-10-16,50.2,58.5,41.9,0.11,27.7,37.6,35.1,27.6,35.9,49,49,49,49,50,50,51,51,54,54,176,6.8,75
2016-10-17,45.3,48.9,39.0,0.3,29.1,35.7,37.0,27.6,35.2,46,46,47,47,49,49,51,51,54,54,201,7.7,87
2016-10-18,44.6,51.8,39.2,0.05,27.5,34.2,36.3,27.6,34.7,46,46,47,47,48,48,51,51,53,54,205,5.9,84
2016-10-19,46.4,57.6,33.3,0.0,25.9,32.8,35.3,28.2,34.6,46,46,47,47,48,49,50,50,53,53,128,4.7,74
2016-10-20,48.0,52.3,44.1,0.36,31.0,36.9,38.5,29.0,34.6,48,48,48,48,48,48,50,50,53,53,116,7.4,79
2016-10-21,48.2,50.5,45.0,0.62,33.2,40.0,40.7,36.7,34.6,48,49,49,49,49,49,50,50,53,53,120,3.9,86
2016-10-22,47.5,55.8,40.6,0.01,28.5,34.8,37.2,36.3,35.4,47,47,48,48,49,49,50,50,53,53,126,4.8,82
2016-10-23,51.1,60.6,45.3,0.0,27.2,33.6,36.2,35.5,35.4,48,48,48,49,49,49,50,50,52,53,102,5.6,79
2016-10-24,56.3,63.9,50.0,0.07,26.8,32.9,35.7,34.7,34.1,50,50,50,50,49,50,50,51,52,53,106,7.8,62
2016-10-25,50.4,57.0,45.9,0.3,31.3,39.0,37.7,34.9,35.3,50,50,50,50,50,50,51,51,52,53,111,3.3,73
2016-10-26,52.9,57.4,48.6,0.09,29.5,35.7,37.7,36.2,35.3,51,51,51,51,51,51,51,51,52,53,100,5.7,82
2016-10-27,48.7,54.7,45.0,0.18,30.9,37.2,38.2,36.1,34.1,49,49,50,50,50,50,51,51,52,53,264,4.1,86
2016-10-28,44.6,56.3,34.9,0.0,28.6,34.7,37.0,35.5,35.3,46,46,48,48,49,49,51,51,52,53,102,4.0,83
2016-10-29,44.1,54.0,34.0,0.17,30.6,36.5,37.4,35.8,34.5,46,46,47,47,48,48,50,50,52,53,108,5.9,91
2016-10-30,51.1,62.2,43.9,0.7,35.6,41.8,43.6,40.3,34.8,49,49,49,49,49,49,50,50,52,52,110,6.9,87
2016-10-31,45.5,52.2,38.5,0.08,30.0,35.6,37.7,37.3,35.3,45,45,46,46,48,48,50,50,52,52,196,9.2,84
2016-11-01,45.0,53.8,39.9,0.0,28.7,34.3,37.0,36.0,34.7,45,45,46,46,47,47,49,49,52,52,121,5.6,78
2016-11-02,48.4,60.6,40.3,0.0,27.5,33.5,36.0,35.9,35.3,46,46,47,47,47,47,49,49,52,52,102,7.0,76
2016-11-03,51.3,63.9,42.6,0.0,27.0,33.3,35.9,35.4,34.7,47,47,47,47,48,48,49,49,51,52,110,5.4,67
2016-11-04,51.6,64.4,44.8,0.0,26.2,32.5,35.3,34.6,34.6,46,46,47,47,48,48,49,49,51,51,105,6.9,63
2016-11-05,50.7,65.3,39.7,0.0,25.6,31.8,35.0,34.9,34.6,46,46,47,47,47,48,49,49,51,51,106,6.0,60
2016-11-06,46.0,54.0,38.5,0.08,26.6,32.5,35.1,34.5,34.6,45,45,46,46,47,47,49,49,51,51,210,6.1,73
2016-11-07,50.5,61.7,42.3,0.0,25.9,32.3,35.1,34.1,35.3,47,47,47,47,47,47,49,49,51,51,99,6.5,70
2016-11-08,55.4,67.1,49.6,0.0,25.0,32.0,34.4,34.3,34.1,48,48,48,48,48,48,49,49,51,51,104,7.8,60
2016-11-09,52.9,63.7,40.1,0.0,24.5,31.2,34.5,34.2,34.4,47,47,48,48,49,49,49,49,51,51,126,5.1,61
2016-11-10,52.7,65.5,43.7,0.0,24.1,31.0,34.1,34.2,34.8,47,47,48,48,48,48,49,49,51,51,98,6.9,64
2016-11-11,55.8,68.2,48.6,0.0,23.4,30.5,33.8,33.7,34.7,48,48,48,48,48,49,49,49,51,51,102,7.0,57
2016-11-12,53.6,62.1,40.3,0.0,22.9,30.5,33.6,33.9,34.7,47,48,48,48,49,49,49,49,51,51,216,7.8,59
2016-11-13,45.0,53.2,34.3,0.09,23.9,30.5,33.4,33.6,34.7,47,47,47,47,47,47,49,49,51,51,112,5.0,76
2016-11-14,48.2,54.5,45.9,0.36,33.1,37.2,34.7,33.7,34.7,47,47,47,47,47,48,49,49,51,51,140,6.3,82
2016-11-15,46.9,54.7,39.6,0.37,31.0,36.2,38.0,36.3,34.7,45,45,46,46,47,48,49,49,51,51,206,9.7,87
2016-11-16,36.3,42.4,28.6,0.02,29.2,34.3,36.9,36.1,34.7,40,40,42,42,45,45,48,48,51,51,235,8.8,86
2016-11-17,35.1,43.5,28.6,0.0,28.4,33.9,36.3,35.8,34.7,39,39,40,40,43,43,47,47,51,51,105,4.0,88
2016-11-18,35.4,39.0,31.1,0.0,27.5,33.2,35.9,35.1,34.4,38,38,39,39,41,41,46,46,50,50,99,8.1,88
2016-11-19,40.8,44.6,38.5,0.2,30.9,35.9,37.0,35.2,35.0,40,40,40,40,42,42,45,45,50,50,107,6.4,84
2016-11-20,42.3,49.1,37.4,0.34,33.2,38.0,39.8,36.8,35.0,42,42,42,42,42,42,45,45,49,49,106,5.7,85
2016-11-21,41.2,45.5,36.0,0.01,30.2,35.2,37.5,36.6,35.2,42,42,42,42,43,43,45,45,49,49,166,3.8,88
2016-11-22,38.5,45.9,32.7,0.0,29.2,34.3,37.0,36.4,34.5,39,39,40,40,42,42,45,45,49,49,105,5.5,89
2016-11-23,37.6,42.4,32.4,0.21,30.9,36.0,38.2,36.8,35.1,38,38,39,39,41,42,45,45,48,48,180,7.1,92
2016-11-24,37.2,40.5,32.9,0.0,29.5,34.5,37.1,37.0,34.5,38,38,39,39,40,40,44,44,48,48,106,8.3,90
2016-11-25,41.4,44.6,39.0,0.07,30.0,35.2,37.0,36.5,34.5,40,40,40,40,41,41,44,44,48,48,128,6.3,85
2016-11-26,41.4,45.7,37.0,0.0,29.0,33.9,36.7,36.5,34.8,38,39,39,39,41,41,44,44,47,48,103,7.1,84
2016-11-27,37.0,39.9,32.4,0.02,28.6,33.8,36.2,36.1,35.1,38,38,38,39,40,40,43,44,47,47,227,8.0,84
2016-11-28,33.8,38.7,30.2,0.39,32.1,36.7,38.9,37.8,35.1,36,36,37,37,39,39,43,43,47,47,250,7.4,92
